,lien,Energie,Kilométrage,Puissance,Mise en circulation,Boite,Date Annonce,prix,Region,Modèle,Marque
754,https://baniola.tn/annonce/details/6960/C4-2014-toutes-options.html,Essence,180.0,6 CV,2014.0,Manuelle,2021-11-20,30000 TND,Nabeul,C4,Citroen
755,https://baniola.tn/annonce/details/6953/a-vendre-Peugeot-309.html,Essence,250.0,5 CV,1988.0,Manuelle,2021-11-20,6.000 TND,Beja,309,Peugeot
756,https://baniola.tn/annonce/details/6957/Dongfong-ndhif.html,Diesel,100.0,9 CV,2018.0,Manuelle,2021-11-20,00 TND,Ariana,Autre,Isuzu
757,https://baniola.tn/annonce/details/6956/Voiture-caddy--vendre.html,Diesel,190.0,5 CV,2014.0,Manuelle,2021-11-20,0 TND,Ariana,Caddy,Volkswagen
758,https://baniola.tn/annonce/details/6954/Seat-Altea-Xl.html,Diesel,550.0,5 CV,2016.0,Manuelle,2021-11-20,1234 TND,Manouba,Altea,Seat
759,https://baniola.tn/annonce/details/6955/Mini.html,Essence,145.0,5 CV,2009.0,Manuelle,2021-11-20, TND,Nabeul,Mini,Mini
760,https://baniola.tn/annonce/details/6950/308-cc.html,Essence,179.0,9 CV,2011.0,Manuelle,2021-11-20,28000 TND,Sousse,308,Peugeot
761,https://baniola.tn/annonce/details/6948/Charmante-Peugeot-208.html,Essence,81000.0,5 CV,2018.0,Manuelle,2021-11-20,30500 TND,Sousse,208,Peugeot
762,https://baniola.tn/annonce/details/6947/Opel-Astra-g.html,Essence,250.0,5 CV,2001.0,Manuelle,2021-11-20,17500 TND,Gafsa,Astra,Opel
763,https://baniola.tn/annonce/details/6946/Voiture-a-vendre.html,Essence,150000.0,10 CV,2001.0,Manuelle,2021-11-20,29000 TND,Ariana,M5,Bmw
764,https://baniola.tn/annonce/details/6944/Symbole-3-legance-Moteur-4-cylindres.html,Essence,130000.0,5 CV,2018.0,Manuelle,2021-11-20,33000 TND,Sousse,Symbol,Renault
765,https://baniola.tn/annonce/details/6941/polo3-mazout-6-chv-lilkasseb.html,Diesel,0.0,6 CV,1998.0,Manuelle,2021-11-19,8700 TND,Beja,Polo,Volkswagen
766,https://baniola.tn/annonce/details/6942/A-vendre-Ford-fiesta.html,Essence,57000.0,5 CV,2013.0,Manuelle,2021-11-19,32000 TND,Tunis,Fiesta,Ford
767,https://baniola.tn/annonce/details/6888/Chevrolet-aveo.html,Essence,149.0,5 CV,2014.0,Manuelle,2021-11-17,00 TND,Medenine,Aveo,Chevrolet
768,https://baniola.tn/annonce/details/6934/Caddy-TDI.html,,,,,,,0 TND,,Caddy,Volkswagen
769,https://baniola.tn/annonce/details/6936/406-essence.html,Essence,,7 CV,1999.0,Manuelle,2021-11-19,10000 TND,Tunis,406,Peugeot
770,https://baniola.tn/annonce/details/6928/DACIA-DOKKER-VAN-serie-219.html,Diesel,10400.0,6 CV,2021.0,Manuelle,2021-11-18,38500 TND,Tunis,Dokker,Dacia
771,https://baniola.tn/annonce/details/6916/Renault-Kangoo.html,Diesel,220000.0,5 CV,2003.0,Manuelle,2021-11-18,0 TND,Sousse,Kangoo,Renault
772,https://baniola.tn/annonce/details/6920/passat-b7.html,Essence,170.0,7 CV,2010.0,Automatique,2021-11-18,0 TND,Sidi bouzid,Passat,Volkswagen
773,https://baniola.tn/annonce/details/6908/Express.html,Diesel,350000.0,6 CV,1991.0,Manuelle,2021-11-18,6500 TND,Nabeul,Express,Renault
774,https://baniola.tn/annonce/details/6284/POLO-SEDAN-HIGHLINE.html,Diesel,89600.0,5 CV,2017.0,Manuelle,2021-10-22,40800 TND,Sousse,Polo,Volkswagen
775,https://baniola.tn/annonce/details/6419/FORD-KA-TITANIUM.html,Diesel,107000.0,4 CV,2015.0,Manuelle,,27000 TND,Sfax,Ka,Ford
776,https://baniola.tn/annonce/details/6900/AV-TATA.html,Diesel,190000.0,7 CV,2017.0,Manuelle,2021-11-18,35 TND,Jendouba,Autre,Autre
777,https://baniola.tn/annonce/details/6901/Kia-rio-2016.html,Essence,132390.0,5 CV,2016.0,Manuelle,2021-11-18,31000 TND,Kairouan,Rio,Kia
778,https://baniola.tn/annonce/details/6899/Citroen-C4.html,Diesel,440.0,5 CV,2013.0,Manuelle,2021-11-18,17000 TND,Monastir,C4,Citroen
779,https://baniola.tn/annonce/details/6898/Partner-2005.html,Diesel,120000.0,7 CV,2005.0,Manuelle,2021-11-18,16000 TND,Ariana,Partner,Peugeot
780,https://baniola.tn/annonce/details/6896/Peugeot-Bipper.html,Diesel,164800.0,6 CV,2015.0,Manuelle,2021-11-17,22000 TND,Tunis,Bipper,Peugeot
781,https://baniola.tn/annonce/details/6897/Duster-42.html,Essence,51700.0,7 CV,2017.0,Manuelle,2021-11-17,61000 TND,Tunis,Duster,Dacia
782,https://baniola.tn/annonce/details/6895/chevrolet-aveo-ls.html,Essence,105000.0,5 CV,2013.0,Manuelle,2021-11-17,24000 TND,Ben-arous,Aveo,Chevrolet
783,https://baniola.tn/annonce/details/6143/Citron-Berlingo.html,Diesel,270000.0,5 CV,2013.0,Manuelle,2021-10-12,25000 TND,Ariana,Berlingo,Citroen
784,https://baniola.tn/annonce/details/6569/CITROEN-C4.html,Diesel,236000.0,7 CV,2006.0,Manuelle,2021-11-04,23500 TND,Monastir,C4,Citroen
785,https://baniola.tn/annonce/details/6892/C3-essence.html,Essence,0.0,5 CV,2014.0,Manuelle,2021-11-17,1234 TND,Ben-arous,C3,Citroen
786,https://baniola.tn/annonce/details/6889/Mahindra-kuv100-k8.html,Essence,43000.0,5 CV,2018.0,Manuelle,2021-11-17,31500 TND,Sfax,Autre,Mahindra
787,https://baniola.tn/annonce/details/6890/Megane-3-coupe.html,Essence,155000.0,7 CV,2013.0,Manuelle,2021-11-17,31500 TND,Ariana,Megane,Renault
788,https://baniola.tn/annonce/details/6880/VOLKSWAGEN-GOLF-7-SMARTLINE-12-TSI-5CV.html,Essence,,5 CV,2017.0,Manuelle,2021-11-17,68900 TND,Tunis,Golf,Volkswagen
789,https://baniola.tn/annonce/details/6886/citroen-zx.html,,,,,,,6600 TND,,Zx,Citroen
790,https://baniola.tn/annonce/details/6879/Touareg.html,Diesel,274000.0,12 CV,2006.0,Manuelle,2021-11-16,29000 TND,Nabeul,Touareg,Volkswagen
791,https://baniola.tn/annonce/details/6873/Hyundai-Grand-I10-Sedan.html,Essence,136000.0,5 CV,2015.0,Manuelle,2021-11-16,30000 TND,Ariana,I10,Hyundai
792,https://baniola.tn/annonce/details/6878/A-vendre-Citroen-berlingo.html,Diesel,240.0,7 CV,2000.0,Manuelle,2021-11-16,0000 TND,Beja,Berlingo,Citroen
793,https://baniola.tn/annonce/details/6871/mini-one.html,Essence,156.0,5 CV,2013.0,Manuelle,2021-11-16,28900 TND,Nabeul,Mini,Mini
794,https://baniola.tn/annonce/details/6874/polo-6-confort-line.html,Essence,225000.0,5 CV,2005.0,Manuelle,2021-11-16,19000 TND,Ben-arous,Polo,Volkswagen
795,https://baniola.tn/annonce/details/6872/Mazda-3-sedan.html,Essence,190000.0,6 CV,2012.0,Manuelle,2021-11-16,33500 TND,Sousse,Mazda3,Mazda
796,https://baniola.tn/annonce/details/6774/c3-trs-propre.html,Diesel,96000.0,4 CV,2017.0,Manuelle,2021-11-13,32000 TND,Sfax,C3,Citroen
797,https://baniola.tn/annonce/details/6865/Partner-tepee-trs-propre.html,Essence,400000.0,7 CV,2013.0,Manuelle,2021-11-16,33000 TND,Ben-arous,Partner,Peugeot
798,https://baniola.tn/annonce/details/6862/Hunday-H100-frigo.html,Diesel,300.0,12 CV,2014.0,Manuelle,2021-11-15,37 TND,Gabes,H100,Hyundai
799,https://baniola.tn/annonce/details/6863/Megane-2-face-2-a-vendre.html,Essence,,6 CV,2006.0,Manuelle,2021-11-15,21000 TND,Sfax,Megane,Renault
800,https://baniola.tn/annonce/details/6864/Location-54637108.html,Essence,10000.0,6 CV,2021.0,Manuelle,2021-11-16,0 TND,Tunis,Leon,Seat
801,https://baniola.tn/annonce/details/6857/Peugeot-206.html,Diesel,165.0,4 CV,2011.0,Manuelle,2021-11-15,22500 TND,Ariana,206,Peugeot
802,https://baniola.tn/annonce/details/6854/FIAT-Grande-Punto.html,Essence,154997.0,5 CV,2014.0,Manuelle,2021-11-15,22000 TND,Tunis,Grande punto,Fiat
803,https://baniola.tn/annonce/details/6845/MG-GS-bien-entretenue.html,Diesel,46000.0,9 CV,2017.0,Manuelle,2021-11-15,60800 TND,Tunis,Mgf,Mg
804,https://baniola.tn/annonce/details/6847/Renault-fluence--vendre.html,,,,,,,26500 TND,,Fluence,Renault
805,https://baniola.tn/annonce/details/6843/Kia-picanto.html,Essence,20700.0,5 CV,2018.0,Automatique,2021-11-15,43000 TND,Sfax,Picanto,Kia
806,https://baniola.tn/annonce/details/6842/Renault-fluence.html,Diesel,120.0,6 CV,2013.0,Manuelle,2021-11-15,32000 TND,Tunis,Fluence,Renault
807,https://baniola.tn/annonce/details/6840/Voiture-a-vendre.html,Diesel,84000.0,8 CV,2016.0,Manuelle,2021-11-14,92000 TND,Manouba,D max,Isuzu
808,https://baniola.tn/annonce/details/6841/Ford-fiesta.html,Essence,250000.0,5 CV,2011.0,Manuelle,2021-11-14,19000 TND,Ben-arous,Fiesta,Ford
809,https://baniola.tn/annonce/details/6831/Clio-campus-montage-franaise.html,Essence,125000.0,5 CV,2011.0,Manuelle,2021-11-14,26500 TND,Tunis,Clio,Renault
810,https://baniola.tn/annonce/details/6825/Renault-symbole.html,Essence,135000.0,5 CV,2016.0,Manuelle,2021-11-14, TND,Siliana,Symbol,Renault
811,https://baniola.tn/annonce/details/6829/Citroen-Ax.html,,,,,,,6500 TND,,Ax,Citroen
812,https://baniola.tn/annonce/details/6830/Peugeot-205.html,,,,,,,10500 TND,,205,Peugeot
813,https://baniola.tn/annonce/details/6822/Polo3.html,,,,,,,0 TND,,Polo,Volkswagen
814,https://baniola.tn/annonce/details/6824/Citroen-berlingo-hdi.html,Diesel,222.0,6 CV,2007.0,Manuelle,2021-11-14,17500 TND,Kairouan,Berlingo,Citroen
815,https://baniola.tn/annonce/details/4829/Sandero-stepway-1ere-main-toutes-options-29500-dt.html,Essence,156000.0,5 CV,2016.0,Manuelle,2021-08-21,29500 TND,Tunis,Sandero,Dacia
816,https://baniola.tn/annonce/details/6816/Ax-fiha-chwaya-trouchik.html,Essence,322000.0,4 CV,1994.0,Manuelle,2021-11-14,4200 TND,Tunis,Ax,Citroen
817,https://baniola.tn/annonce/details/6817/CASE-580T-2015.html,Diesel,8500.0,16 CV,2015.0,Automatique,2021-11-14,84000 TND,Jendouba,Autre,Iveco
818,https://baniola.tn/annonce/details/6820/A-vendre-Kia-cerato.html,Essence,120.0,7 CV,2014.0,Manuelle,2021-11-14,41000 TND,Ariana,Cerato,Kia
819,https://baniola.tn/annonce/details/6810/Vendre-voiture.html,Diesel,40000.0,5 CV,2017.0,Manuelle,2021-11-14,42 TND,Sfax,I20,Hyundai
820,https://baniola.tn/annonce/details/6818/peugeot-106-open.html,Diesel,244.0,4 CV,1998.0,Manuelle,2021-11-14,11500 TND,Tunis,106,Peugeot
821,https://baniola.tn/annonce/details/6811/206.html,Essence,136000.0,5 CV,2001.0,Manuelle,2021-11-14,13500 TND,Monastir,206,Peugeot
822,https://baniola.tn/annonce/details/6813/Ibiza-12.html,Essence,140.0,5 CV,2015.0,Manuelle,2021-11-14,30000 TND,Tunis,Ibiza,Seat
823,https://baniola.tn/annonce/details/6809/MG-GS.html,Diesel,70000.0,9 CV,2017.0,Manuelle,2021-11-14,65000 TND,Ariana,Autre,Mg
824,https://baniola.tn/annonce/details/6807/Citron-Jumper-modle-2013.html,Diesel,137022.0,7 CV,2013.0,Manuelle,2021-11-14,29000 TND,Ben-arous,Jumper,Citroen
825,https://baniola.tn/annonce/details/6806/Peugeuot-407.html,Essence,245000.0,7 CV,2004.0,Manuelle,2021-11-14,19000 TND,Ben-arous,407,Peugeot
826,https://baniola.tn/annonce/details/5821/Belle-Peugeot-308.html,Essence,144000.0,9 CV,2010.0,Automatique,2021-09-27,25000 TND,Tunis,308,Peugeot
827,https://baniola.tn/annonce/details/6791/Honda-city.html,Essence,64000.0,7 CV,2018.0,Manuelle,2021-11-13,45000 TND,Ben-arous,Autre,Honda
828,https://baniola.tn/annonce/details/6799/Belle-Peugeot.html,,,,,,, TND,,Expert,Peugeot
829,https://baniola.tn/annonce/details/6800/Peugeot-308.html,Essence,163000.0,5 CV,2016.0,Manuelle,2021-11-14,34500 TND,Bizerte,308,Peugeot
830,https://baniola.tn/annonce/details/6797/Toyota-Aygo.html,Essence,47000.0,4 CV,2017.0,Manuelle,2021-11-13,30500 TND,Tunis,Aygo,Toyota
831,https://baniola.tn/annonce/details/6796/Ford-Fiesta-Titanium-fin-2011.html,Essence,215000.0,5 CV,2011.0,Manuelle,2021-11-13,25500 TND,Ben-arous,Fiesta,Ford
832,https://baniola.tn/annonce/details/6793/Excellente-MAZDA-2-Sedan-premire-main.html,Essence,113000.0,6 CV,2016.0,Manuelle,2021-11-13,37500 TND,Sfax,Mazda2,Mazda
833,https://baniola.tn/annonce/details/6790/Passat-B-6-TDI.html,Diesel,292000.0,6 CV,2003.0,Manuelle,2021-11-13,22000 TND,Manouba,Passat,Volkswagen
834,https://baniola.tn/annonce/details/6792/Fiat-500.html,Essence,63000.0,4 CV,2016.0,Manuelle,2021-11-13,0 TND,Sousse,500,Fiat
835,https://baniola.tn/annonce/details/6789/Renault-symbol-27500-km.html,Essence,27500.0,5 CV,2015.0,Manuelle,2021-11-13,35000 TND,Beja,Symbol,Renault
836,https://baniola.tn/annonce/details/6786/Suzuki-espresso.html,Essence,9000.0,4 CV,2021.0,Manuelle,2021-11-13,32000 TND,Nabeul,Autre,Suzuki
837,https://baniola.tn/annonce/details/6787/POLO-7.html,Essence,135000.0,5 CV,2010.0,Manuelle,2021-11-13,25000 TND,Sousse,Polo,Volkswagen
838,https://baniola.tn/annonce/details/6788/Ssangyong-Actyon-Sport.html,Diesel,250000.0,7 CV,2014.0,Manuelle,2021-11-13,32000000 TND,Monastir,Autre,Autre
839,https://baniola.tn/annonce/details/6784/Kia-cerato.html,Essence,200000.0,7 CV,2014.0,Manuelle,2021-11-13,40000 TND,Bizerte,Cerato,Kia
840,https://baniola.tn/annonce/details/6782/Golf-6-a-vendre.html,Essence,174.0,5 CV,2011.0,Manuelle,2021-11-13,32500 TND,Tunis,Golf,Volkswagen
841,https://baniola.tn/annonce/details/6783/Renault-fluence-essence.html,Essence,230000.0,7 CV,2010.0,Manuelle,2021-11-13,24000 TND,Ben-arous,Fluence,Renault
842,https://baniola.tn/annonce/details/6780/Renault-Modus.html,,,,,,,21500 TND,,Modus,Renault
843,https://baniola.tn/annonce/details/6779/Megane-BVA-2008.html,Essence,290000.0,7 CV,2008.0,Automatique,2021-11-13,19000 TND,Sfax,Megane,Renault
844,https://baniola.tn/annonce/details/6778/Punto-3-anne.html,,,,,,,17000 TND,,Punto,Fiat
845,https://baniola.tn/annonce/details/6776/Dacia2012-12600dt.html,Diesel,270000.0,6 CV,2012.0,Manuelle,2021-11-13,12600 TND,Sousse,Logan,Dacia
846,https://baniola.tn/annonce/details/6777/Megane-1-Diesel.html,Diesel,0.0,5 CV,2002.0,Manuelle,2021-11-13,8500 TND,Manouba,Megane,Renault
847,https://baniola.tn/annonce/details/6769/MAZDA-2-15L-SKYACTIV-EXCLUSIVE-EDITION.html,Essence,137000.0,6 CV,2016.0,Automatique,2021-11-13,37500 TND,Sousse,Mazda2,Mazda
848,https://baniola.tn/annonce/details/6771/C4-CACTUS.html,Essence,132000.0,5 CV,2015.0,Manuelle,2021-11-13,37 TND,Manouba,C4,Citroen
849,https://baniola.tn/annonce/details/6772/Ford.html,Essence,147.0,5 CV,2021.0,Manuelle,2021-11-13,123456 TND,Sousse,Fiesta,Ford
850,https://baniola.tn/annonce/details/6768/Voiture.html,,,,,,,7 TND,,Kadett,Opel
851,https://baniola.tn/annonce/details/6766/Citroen-jumpy-3.html,Diesel,,5 CV,2011.0,Manuelle,2021-11-13, TND,Monastir,Jumpy,Citroen
852,https://baniola.tn/annonce/details/6765/Mazda.html,Essence,,6 CV,2016.0,Manuelle,2021-11-13,45000 TND,Monastir,Mazda3,Mazda
853,https://baniola.tn/annonce/details/6759/Vente-ford-fiesta.html,Essence,204000.0,5 CV,2008.0,Manuelle,2021-11-13,18000 TND,Le Kef,Fiesta,Ford
854,https://baniola.tn/annonce/details/6760/Kangoo.html,Diesel,220000.0,5 CV,2003.0,Manuelle,2021-11-13,24000 TND,Sousse,Kangoo,Renault
855,https://baniola.tn/annonce/details/6762/Citroen-C2.html,Essence,269000.0,5 CV,2007.0,Manuelle,2021-11-13,15800 TND,Tunis,C2,Citroen
856,https://baniola.tn/annonce/details/6763/Polo3.html,Essence,1111114.0,5 CV,1996.0,Manuelle,2021-11-13,111111 TND,Sfax,Polo,Volkswagen
857,https://baniola.tn/annonce/details/6757/Nissan-Micra-K13.html,Essence,93000.0,5 CV,2015.0,Manuelle,2021-11-13,22000 TND,Ariana,Micra,Nissan
858,https://baniola.tn/annonce/details/6758/Chevrolet-Sonic.html,Essence,112000.0,5 CV,2017.0,Manuelle,2021-11-13,26000 TND,Tunis,Aveo,Chevrolet
859,https://baniola.tn/annonce/details/6756/Vente-voiture-suzuki-espresso.html,Essence,9000.0,4 CV,2021.0,Manuelle,2021-11-12,32500 TND,Nabeul,Autre,Suzuki
860,https://baniola.tn/annonce/details/6754/Partner-53829133.html,Diesel,0.0,7 CV,2010.0,Manuelle,2021-11-12,18 TND,Ben-arous,Partner,Peugeot
861,https://baniola.tn/annonce/details/6753/Chery-Tiggo-2.html,Essence,44000.0,6 CV,2020.0,Manuelle,2021-11-12,41000 TND,Tunis,E3,Chery
862,https://baniola.tn/annonce/details/6752/bmw-e36-318-tds.html,Diesel,,4 CV,2019.0,Manuelle,2021-11-12,0000 TND,Ariana,318,Bmw
863,https://baniola.tn/annonce/details/6751/Peugeot-Partner.html,Diesel,200000.0,6 CV,2001.0,Manuelle,2021-11-12,10500 TND,Ben-arous,Partner,Peugeot
864,https://baniola.tn/annonce/details/6750/--.html,Essence,160.0,4 CV,2000.0,Manuelle,2021-11-12,10 TND,Kairouan,Felicia,Skoda
865,https://baniola.tn/annonce/details/6626/Vente-Mercedes-c180.html,Diesel,71000.0,6 CV,2016.0,Manuelle,2021-11-07,120000 TND,kasserine,C 180,Mercedes
866,https://baniola.tn/annonce/details/6749/passat-b7.html,Diesel,266.0,6 CV,2006.0,Manuelle,2021-11-12,27000 TND,Ben-arous,Passat,Volkswagen
867,https://baniola.tn/annonce/details/6747/Dacia-Sandero-import-Essence-gpl.html,Essence,270000.0,5 CV,2009.0,Manuelle,2021-11-12,21000 TND,Tunis,Sandero,Dacia
868,https://baniola.tn/annonce/details/6721/passat-2010.html,Diesel,335000.0,7 CV,2010.0,Manuelle,2021-11-11,28500 TND,Bizerte,Passat,Volkswagen
869,https://baniola.tn/annonce/details/6700/Suzuki-swift.html,Diesel,96000.0,5 CV,2017.0,Manuelle,2021-11-10,31000 TND,Manouba,Swift,Suzuki
870,https://baniola.tn/annonce/details/6658/Usuzu-kbd-26-lw.html,Diesel,3000000.0,9 CV,1989.0,Manuelle,2021-11-08,8000 TND,kasserine,Autre,Isuzu
871,https://baniola.tn/annonce/details/6676/Megane.html,Diesel,284000.0,6 CV,2009.0,Manuelle,2021-11-09,22000 TND,Ariana,Megane,Renault
872,https://baniola.tn/annonce/details/6225/Ford-Focus-EcoBoost.html,Diesel,48500.0,6 CV,2016.0,Manuelle,2021-10-18,44000 TND,Tunis,Focus,Ford
873,https://baniola.tn/annonce/details/6390/Chevrolet-Sonic.html,Diesel,161000.0,5 CV,2018.0,Manuelle,2021-10-28,26000 TND,Sousse,Autre,Chevrolet
874,https://baniola.tn/annonce/details/6675/PEUGEOT-4007.html,Diesel,1200.0,10 CV,2008.0,Manuelle,2021-11-09,40000 TND,Nabeul,Autre,Peugeot
875,https://baniola.tn/annonce/details/6671/Kia-sportage.html,Essence,136.0,11 CV,2012.0,Automatique,2021-11-09,57000 TND,Sfax,Sportage,Kia
876,https://baniola.tn/annonce/details/6659/Belle-hyundai-grand-i10.html,Essence,134000.0,5 CV,2014.0,Manuelle,2021-11-08,24800 TND,Bizerte,I10,Hyundai
877,https://baniola.tn/annonce/details/6657/Peugeot-308.html,Essence,220000.0,6 CV,2009.0,Manuelle,2021-11-08,20500 TND,Manouba,308,Peugeot
878,https://baniola.tn/annonce/details/6656/FIAT-SIENA2.html,Essence,385000.0, CV,2006.0,Manuelle,2021-11-08,13000 TND,Manouba,Autre,Fiat
879,https://baniola.tn/annonce/details/6652/Mitsubichi-l300.html,Essence,147268.0,10 CV,2010.0,Manuelle,2021-11-08,12800 TND,Tunis,Autre,Mitsubishi
880,https://baniola.tn/annonce/details/6653/Peugeot-308.html,,,,,,,34500 TND,,308,Peugeot
881,https://baniola.tn/annonce/details/6651/A-vendre-clio-campus.html,Essence,167.0,4 CV,2008.0,Manuelle,2021-11-08,21000 TND,Tunis,Clio,Renault
882,https://baniola.tn/annonce/details/6647/Ford-Focus-Ecoboost.html,Essence,129.0,6 CV,2016.0,Manuelle,2021-11-08,40500 TND,Ben-arous,Focus,Ford
883,https://baniola.tn/annonce/details/6644/Expert.html,Diesel,15000.0,6 CV,2008.0,Manuelle,2021-11-08,13700 TND,Nabeul,2008,Peugeot
884,https://baniola.tn/annonce/details/6642/Mitsubishi-l300.html,Diesel,147285.0,10 CV,2010.0,Manuelle,2021-11-07,12800 TND,Tunis,Autre,Mitsubishi
885,https://baniola.tn/annonce/details/6643/Peugeot-308.html,Essence,163000.0, CV,2015.0,Manuelle,2021-11-08,34500 TND,Bizerte,308,Peugeot
886,https://baniola.tn/annonce/details/6641/Passat-16.html,Essence,236000.0,7 CV,2000.0,Manuelle,2021-11-07,00 TND,kasserine,Passat,Volkswagen
887,https://baniola.tn/annonce/details/6638/berlingo.html,Diesel,277000.0,7 CV,2012.0,Manuelle,2021-11-07,19000 TND,Sidi-bouzid,Berlingo,Citroen
888,https://baniola.tn/annonce/details/6640/Fiat-palio-2.html,Essence,158300.0,5 CV,2005.0,Manuelle,2021-11-07,13500 TND,Sousse,Palio weekend,Fiat
889,https://baniola.tn/annonce/details/6636/voiture-c5-ehdi.html,Diesel,175.0,5 CV,2012.0,Automatique,2021-11-07,33000 TND,Manouba,C5,Citroen
890,https://baniola.tn/annonce/details/6635/clio-bomb.html,Essence,1111111.0,4 CV,1999.0,Manuelle,2021-11-07,11111 TND,Nabeul,Clio,Renault
891,https://baniola.tn/annonce/details/6632/Clio-Chipie.html,Essence,556035.0,5 CV,1996.0,Manuelle,2021-11-07,0 TND,Ariana,Clio,Renault
892,https://baniola.tn/annonce/details/6629/Ou-echange-avec-voiture-5-place.html,Diesel,230.0,4 CV,2015.0,Manuelle,,24000 TND,Ariana,Nemo,Citroen
893,https://baniola.tn/annonce/details/6627/A-vendre-ford-focus-3.html,Essence,107000.0,6 CV,2017.0,Manuelle,2021-11-07,52000 TND,Ben-arous,Focus,Ford
894,https://baniola.tn/annonce/details/6623/Berlingo.html,Diesel,,7 CV,2010.0,Manuelle,2021-11-07,17000 TND,kasserine,Berlingo,Citroen
895,https://baniola.tn/annonce/details/6624/Audi-a6-25-V6-TDI.html,Diesel,299.0,9 CV,1999.0,Automatique,2021-11-07,22500 TND,Tunis,A6,Audi
896,https://baniola.tn/annonce/details/6625/Fiat-Punto1-en-bonne-tat.html,Essence,,4 CV,1999.0,Manuelle,2021-11-07,13000 TND,Gabes,Punto,Fiat
897,https://baniola.tn/annonce/details/6622/Great-wall-m4.html,Essence,78000.0,6 CV,2017.0,Manuelle,2021-11-07,36000 TND,Sousse,Autre,Volkswagen
898,https://baniola.tn/annonce/details/6621/Polo-SEDAN-rutilante.html,Essence,81000.0,5 CV,2017.0,Manuelle,2021-11-07,39000 TND,Tunis,Polo,Volkswagen
899,https://baniola.tn/annonce/details/6619/207-Neuf-130mklm.html,Essence,133.0,5 CV,2011.0,Manuelle,2021-11-07,28500 TND,Bizerte,207,Peugeot
900,https://baniola.tn/annonce/details/6618/Ford-fusion-neuve.html,Essence,130000.0,9 CV,2017.0,Automatique,2021-11-07,64000 TND,Bizerte,Fusion,Ford
901,https://baniola.tn/annonce/details/6617/DMAX-4-Portes-Ndhifa-barcha.html,Diesel,390.0,8 CV,2013.0,Manuelle,2021-11-07,39800 TND,Tunis,D max,Isuzu
902,https://baniola.tn/annonce/details/5998/LADA-4X4-CLASSIC.html,Diesel,23000.0,7 CV,2018.0,Manuelle,2021-10-05,41500 TND,Ariana,110,Lada
903,https://baniola.tn/annonce/details/6614/407-HDI-16.html,Diesel,235.0,6 CV,2007.0,Manuelle,2021-11-06,20.000 TND,Le-Kef,407,Peugeot
904,https://baniola.tn/annonce/details/6615/NISSAN-NAVARA-TRES-BON-TAT.html,Diesel,325000.0,8 CV,2008.0,Manuelle,2021-11-06,36500 TND,Monastir,Navara,Nissan
905,https://baniola.tn/annonce/details/6613/C3-ndhifa-barcha.html,Diesel,272000.0,4 CV,2004.0,Manuelle,2021-11-06,17300 TND,Le Kef,C3,Citroen
906,https://baniola.tn/annonce/details/6611/Mercedes-Benz-210E-essence-et-GAZ.html,Essence,300000.0,9 CV,1995.0,Manuelle,2021-11-06,21500 TND,Sfax,200,Mercedes
907,https://baniola.tn/annonce/details/6607/Golf5-trs-bon-tat.html,Essence,161700.0,5 CV,2008.0,Manuelle,2021-11-06,30000 TND,Ben-arous,Golf,Volkswagen
908,https://baniola.tn/annonce/details/6602/Mitsubishi-L200.html,Diesel,185000.0,10 CV,2011.0,Manuelle,2021-11-06,27500 TND,Nabeul,L 200,Mitsubishi
909,https://baniola.tn/annonce/details/6605/Citron-c-elyse.html,Essence,76000.0,5 CV,2018.0,Manuelle,,29000 TND,Gafsa,C-elysee,Citroen
910,https://baniola.tn/annonce/details/6601/BMW-E30---VENDRE.html,Diesel,250000.0,7 CV,1997.0,Manuelle,2021-11-06,8500 TND,Ariana,Autre,Bmw
